parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,first_review_date,last_review_date,lifespan_days,lifespan_months,reviews_per_month,reviews_per_day,rating_number_per_month,velocity_score,velocity_tier
B0752TMNY6,Fitwarm Fairy Unicorn Dog Pajamas Pet Clothes Jumpsuit PJS Apparel Soft Velvet Purple Large,Fitwarm,Cats,Apparel,15.99,4.2,2623,1,2020-01-10 04:48:17.958,2020-01-10 04:48:17.958,0,1.0,1.0,1.0,2623.0,7.8724551500639794,Very High
B0058AVZ06,"Bergan Comfort Carrier, Large, Rose Wine",Bergan,Cats,Carriers & Strollers,,4.4,2619,1,2015-05-30 23:23:23.000,2015-05-30 23:23:23.000,0,1.0,1.0,1.0,2619.0,7.8709295967551425,Very High
B008LN4LHG,"PetFusion Ultimate Cat Scratcher Lounge, Reversible Infinity Scratcher in Multiple Colors. Made from Recycled Corrugated Cardboard, Durable & Long Lasting. 1 Yr Warranty",PetFusion,Cats,Beds & Furniture,,4.3,1074,2,2014-04-18 15:10:07.000,2014-06-12 01:38:15.000,54,1.773981603153745,1.1274074074074074,0.037037037037037035,605.4177777777778,7.869389319655558,Very High
B08LMTDZMT,"Blueberry Pet Cozy Soft Chenille Classy Striped Dog Sweater in Burgundy Red, Back Length 10"", Pack of 1 Clothes for Dogs",Blueberry Pet,Dogs,Apparel & Accessories,20.89,4.5,2609,1,2019-02-11 14:30:22.616,2019-02-11 14:30:22.616,0,1.0,1.0,1.0,2609.0,7.867105500316739,Very High
B07SS8NFGS,"Dog Sweater Argyle - Warm Sweater Winter Clothes Puppy Soft Coat, Ugly Dog Sweater for Small Medium and Large Dogs, Pet Clothing Boy Girl",Homimp,Dogs,Apparel & Accessories,17.95,4.5,2603,1,2021-01-01 02:57:59.063,2021-01-01 02:57:59.063,0,1.0,1.0,1.0,2603.0,7.86480400332846,Very High
B00TTBFCGS,"Hill'S Ideal Balance Crafted Seared Tuna, Barley And Peas Recipe Dry Cat Food, 2 Lb Bag",Hill's Ideal Balance,Cats,Food,,3.8,50,2,2015-04-03 20:58:19.000,2015-04-03 21:20:53.000,0,1.0,2.0,2.0,50.0,7.8636512654486515,Very High
B07TX71X7R,"Retractable Dog Leash with LED Flashlight, 16 ft Dog Safety Walking Leashes for Small Medium Large Dogs up to 110 lbs,Tangle Free, Anti-Slip Comfort Grip (Large- 16 ft up to 110 lbs, Blue)",QQPETS,Dogs,"Collars, Harnesses & Leashes",17.99,4.2,2598,1,2022-07-11 11:56:15.928,2022-07-11 11:56:15.928,0,1.0,1.0,1.0,2598.0,7.8628820346414905,Very High
B00Q78R7G4,ARTERO Double Flexible Slicker (Medium),ARTERO,Dogs,Grooming,,4.7,2596,1,2020-11-26 22:02:24.557,2020-11-26 22:02:24.557,0,1.0,1.0,1.0,2596.0,7.862112211662748,Very High
B08FBGNL2J,"Heavenly Hounds Peanut Butter Chews - Anxiety Relief for Dogs - Natural Ingredients - No Hemp Calming Treats, 2 Oz - Pack of 3",Heavenly Hounds,Dogs,Health Supplies,11.99,4.3,2590,1,2021-08-14 15:53:47.647,2021-08-14 15:53:47.647,0,1.0,1.0,1.0,2590.0,7.85979918056211,Very High
B0BGL7LNHV,"EXPAWLORER Prinecss Dog Hoodie for Girl - Hooded Dog Sweater with Leash Hole, Dog Cold Weather Clothes,Sweatshirt with Pocket, Pet Warm Outfit, Winter Coats for XS-XXL Dogs",EXPAWLORER,Dogs,Apparel & Accessories,11.99,4.4,2586,1,2019-06-08 20:47:45.033,2019-06-08 20:47:45.033,0,1.0,1.0,1.0,2586.0,7.8582541821860294,Very High
B09QZG7LSM,"The Honest Kitchen Whole Grain, Veggie & Fruit Base Mix Dehydrated Dog Food, 7 lb box",The Honest Kitchen,Dogs,Food,55.99,4.6,2583,1,2018-03-01 14:21:31.233,2018-03-01 14:21:31.233,0,1.0,1.0,1.0,2583.0,7.857093864902493,Very High
B00Y1JMNGA,Furniture Defender Cat Scratch Deterrent - 2 no-Adhesive Guards per Package - How to Love Your cat by Protecting Your upholstered Furniture - Cat Scratch Furniture Protector - Made in The USA,Furniture Defender,Cats,Beds & Furniture,9.9,4.3,2582,1,2018-07-12 22:35:38.054,2018-07-12 22:35:38.054,0,1.0,1.0,1.0,2582.0,7.8567067930958405,Very High
B000A7707O,Kaytee Chinchilla Chiller Granite Stone,Kaytee,Fish & Aquatic Pets,Aquarium Décor,11.99,4.7,2581,1,2011-12-18 23:34:18.000,2011-12-18 23:34:18.000,0,1.0,1.0,1.0,2581.0,7.856319571406588,Very High
B09R7R52TK,KYEESE Dog Pajamas Lightweight Flamingo Dog Pjs for Small Dogs Dog Onesie Dog Hair Shedding Cover Dog Apparel Great for Summer,KYEESE,Dogs,Apparel & Accessories,15.99,4.5,2581,1,2021-01-06 16:39:20.363,2021-01-06 16:39:20.363,0,1.0,1.0,1.0,2581.0,7.856319571406588,Very High
B08M5LSJM3,"Blueberry Pet Christmas Tree & Snowman Designer Adjustable Dog Collar with Blingy Décor, Medium, Neck 14.5""-20""",Blueberry Pet,Dogs,"Collars, Harnesses & Leashes",9.99,4.7,2566,1,2016-10-23 19:10:27.000,2016-10-23 19:10:27.000,0,1.0,1.0,1.0,2566.0,7.8504931808711405,Very High
B09QJPJ1CC,"Eukanuba Adult Small Breed Dry Dog Food, 15 lb",EUKANUBA,Dogs,Food,49.99,4.8,2565,1,2019-12-10 01:17:28.893,2019-12-10 01:17:28.893,0,1.0,1.0,1.0,2565.0,7.850103545175582,Very High
B08ML8QLSP,"MayPaw 4FT/6FT/8FT/10FT Dog Leash, Classic Solid Colors, Durable Mountain Climbing Rope Dog Leash Reinforced with Leather Tailor Connection Heavy Duty Silver Clasp",MayPaw,Dogs,"Collars, Harnesses & Leashes",10.99,4.6,2562,1,2021-08-19 19:35:42.301,2021-08-19 19:35:42.301,0,1.0,1.0,1.0,2562.0,7.848933726364071,Very High
B08LHDLS2S,"Leconpet Baseball Caps Hats with Neck Strap Adjustable Comfortable Ear Holes for Small Medium and Large Dogs in Outdoor Sun Protection (S, Blue)",leconpet,Dogs,Apparel & Accessories,7.99,3.6,2561,1,2019-01-24 20:29:58.812,2019-01-24 20:29:58.812,0,1.0,1.0,1.0,2561.0,7.848543482456679,Very High
B08N5WM2SP,"Lu&Ba Dog Shock Collar with Remote,2 Dogs Training Collar 3 Training Modes Rechargeable Dog Collar with Beep Vibration and Shock IPX7 Waterproof Collar for Dogs Suitable for Small Medium Large Dog",Lu&Ba,Dogs,"Collars, Harnesses & Leashes",48.99,4.3,2561,1,2020-07-05 19:53:59.373,2020-07-05 19:53:59.373,0,1.0,1.0,1.0,2561.0,7.848543482456679,Very High
B09JZZBVK3,"Embark Urban Dog Collar – Dog Collar Stylish & Durable Nylon Dog Collar for Large Dogs, Small Dogs & Medium Dogs.Comfortable Pet Collar Strong Buckles for Any Size Breed |Puppy Collars|",Embark Pets,Dogs,"Collars, Harnesses & Leashes",14.99,4.6,2555,1,2020-08-23 12:26:06.880,2020-08-23 12:26:06.880,0,1.0,1.0,1.0,2555.0,7.846198815497425,Very High
B09KCC6QRM,"Laifug Elevated Double Cat Bowl,Pet Feeding Bowl | Raised The Bottom for Cats and Small Dogs",Laifug,Cats,Feeding & Watering Supplies,15.99,4.4,2549,1,2020-03-19 14:19:34.495,2020-03-19 14:19:34.495,0,1.0,1.0,1.0,2549.0,7.843848638152472,Very High
B07W8SSBF5,"Dog Bow Tie, Vaburs Dog Cat Collar with Bow Tie Buckle Light Plaid Dog Collar for Dogs Cats Pets Soft Comfortable,Adjustable (L, Red)",Vaburs,Dogs,"Collars, Harnesses & Leashes",12.99,4.7,2549,1,2019-11-17 19:40:52.927,2019-11-17 19:40:52.927,0,1.0,1.0,1.0,2549.0,7.843848638152472,Very High
B08X87GCYQ,"Current USA Orbit Marine LED Light, 24""-36"" | With LOOP IR Controller for Wireless Lighting & Wave Pump Control (4101)",Current USA,Fish & Aquatic Pets,Aquarium Lights,99.99,4.3,2542,1,2014-04-19 20:35:19.000,2014-04-19 20:35:19.000,0,1.0,1.0,1.0,2542.0,7.841099765422119,Very High
B074GNQXGW,"Chuckit! Fumble Fetch Dog Toy, Outdoor and Indoor Dog Toy Small",Chuckit!,Dogs,Toys,19.53,4.5,2534,1,2017-01-13 21:43:26.000,2017-01-13 21:43:26.000,0,1.0,1.0,1.0,2534.0,7.837948916025283,Very High
B0B59JTV7R,iChoue Dog Vest Harness Soft Padded No Pull Adjustable Reflective for Small Medium Dogs - Multi Color M,ICHOUE,Dogs,"Collars, Harnesses & Leashes",17.99,4.5,69,2,2020-09-11 11:41:29.743,2020-10-14 22:04:04.419,33,1.0840998685939554,1.8448484848484847,0.06060606060606061,63.64727272727273,7.837830010180757,Very High
B06XQTSWFN,"Soft Mesh Dog Harness No Pull Walking Comfort Padded Vest Harnesses Adjustable (S, Dark Blue)",WONDERPUP,Dogs,"Collars, Harnesses & Leashes",,4.3,2530,1,2021-12-10 10:10:46.232,2021-12-10 10:10:46.232,0,1.0,1.0,1.0,2530.0,7.836369760545124,Very High
B08MZHQY6G,"Royal Canin Digest Sensitive Thin Slices in Gravy Wet Cat Food, 3 oz can, 24 count",Royal Canin,Cats,Food,,4.6,2522,1,2014-07-30 22:05:37.000,2014-07-30 22:05:37.000,0,1.0,1.0,1.0,2522.0,7.833203948641057,Very High
B07L2RR986,"ASENKU Windproof Dog Winter Coat Waterproof Dog Jacket Warm Dog Vest Cold Weather Pet Apparel with 2 Layers Fleece Lined for Small Medium Large Dogs (Purple, S)",ASENKU,Dogs,Apparel & Accessories,17.99,4.4,2517,1,2022-12-29 05:50:55.374,2022-12-29 05:50:55.374,0,1.0,1.0,1.0,2517.0,7.831220214604293,Very High
B091YRCM7L,"Hcpet Dog Shoes, Dog Boots for Small Dogs, Breathable Medium Dog Booties Paw Protector for Summer Hot Pavement, Winter Snowy Day, Outdoor Walking, Indoor Hardfloors Anti Slip Sole Black Size 2",Hcpet,Dogs,Apparel & Accessories,28.99,3.9,2515,1,2023-02-07 00:48:07.831,2023-02-07 00:48:07.831,0,1.0,1.0,1.0,2515.0,7.830425617820331,Very High
B089FC74WR,"Feeding Fish Ring Set, 4pcs Fish Food Feeder +Jellyfish Decorations+Thermometer Strip, Fish Tank Decor, Aquarium Tank Accessories for Floating Fish Foods, for Betta, Guppy, Goldfish Etc",Dbeans Flourithing,Fish & Aquatic Pets,Aquarium Décor,7.39,4.1,2505,1,2022-07-10 16:47:07.412,2022-07-10 16:47:07.412,0,1.0,1.0,1.0,2505.0,7.826443135456014,Very High
B07FL9LZXD,"Premium Emotional Support Dog Vest | ESA Dog Vest | Mesh Cooling Panel | Emotional Support Dog Harness | Includes 5 Federal Law ESA Handout Cards (18"" - 22"" Girth, Blue)",Working Service Dog,Dogs,"Collars, Harnesses & Leashes",34.95,4.6,2491,1,2022-01-09 18:47:16.335,2022-01-09 18:47:16.335,0,1.0,1.0,1.0,2491.0,7.820840879907344,Very High
B0817LT368,API General Cure Freshwater and Saltwater Fish Powder Medication 10-Count Box,API,Fish & Aquatic Pets,Medication & Health Supplies,15.5,4.6,2484,1,2019-12-11 09:54:20.121,2019-12-11 09:54:20.121,0,1.0,1.0,1.0,2484.0,7.818027938530729,Very High
B08KJ6G2TR,Sanwood Daisy Flower Gauze Tutu Dress Pet Dog Bowknot Princess Clothes Pet Only (M),SANWOOD,Dogs,Apparel & Accessories,5.2,4.0,2463,1,2018-04-16 20:26:15.194,2018-04-16 20:26:15.194,0,1.0,1.0,1.0,2463.0,7.80954132465341,Very High
B0BJFBXDPY,ChuckIt! TriBumper Large,Chuckit!,Dogs,Toys,15.46,4.3,2460,1,2020-01-05 01:27:36.534,2020-01-05 01:27:36.534,0,1.0,1.0,1.0,2460.0,7.8083230503910555,Very High
B0763M6Y5H,"Howstar Pet Camouflage Cold Weather Coat, Small Dog Vest Harness Puppy Winter Padded Outfit Warm Garment (S, Pink)",Howstar,Dogs,Apparel & Accessories,7.09,4.2,2456,1,2020-01-14 20:24:21.792,2020-01-14 20:24:21.792,0,1.0,1.0,1.0,2456.0,7.806696372521179,Very High
B09XX9GT41,"JOEJOY Dog Bed Crate Pad, Deluxe Plush Washable Dog Beds Fulffy Soft Kennel Pad Anti-Slip Pet Sleeping Mat for Large Medium Small Dogs",JOEJOY,Dogs,Beds & Furniture,25.99,4.3,2448,1,2023-02-23 18:10:54.372,2023-02-23 18:10:54.372,0,1.0,1.0,1.0,2448.0,7.803435056952168,Very High
B0BR8Z6K3P,"Comfort Zone 2 Diffusers Plus 2 Refills Cat Calming Diffuser Kit (2-Room Pack) for a Calm Home | Veterinarian Recommended | Reduce Spraying, Scratching, & Other Problematic Behaviors",Comfort Zone,Cats,Health Supplies,36.99,4.1,2424,1,2019-05-18 11:34:55.250,2019-05-18 11:34:55.250,0,1.0,1.0,1.0,2424.0,7.793586803371584,Very High
B000795XMY,"K&H Pet Products Deluxe Kitty Sill w/ Bolster Cat Window Bed, Cat Window Perch for Large Cats, Cat Window Hammock, Cat Window Seat, Window Cat Bed, Cat Perch Cat Hammock –Tan Kitty Print",K&H PET PRODUCTS,Cats,Beds & Furniture,,4.5,2421,1,2016-10-01 04:33:16.000,2016-10-01 04:33:16.000,0,1.0,1.0,1.0,2421.0,7.792348924113037,Very High
B00K0LW2AU,"Tangpan Hawaiian Beach Coconut Tree Print Dog Shirt Summer Camp Shirt Clothes (Blue,XS)",Tangpan,Dogs,Apparel & Accessories,8.29,4.3,2406,1,2017-09-09 04:34:21.648,2017-09-09 04:34:21.648,0,1.0,1.0,1.0,2406.0,7.786136437783072,Very High
B07XMTB9BS,Fitwarm Turtleneck Knitted Dog Sweaters Winter Outfits Pet Coats Cat Clothes Blue Large,Fitwarm,Dogs,Apparel & Accessories,15.99,4.4,2406,1,2022-12-30 00:48:25.721,2022-12-30 00:48:25.721,0,1.0,1.0,1.0,2406.0,7.786136437783072,Very High
B0BD7TN1VB,"ADITYNA Heavy Duty Leather Dog Collar for Medium Dogs - Black Medium Dog Collar - Soft and Strong,100% Genuine Leather (Medium, Black)",ADITYNA,Dogs,"Collars, Harnesses & Leashes",22.97,4.5,2405,1,2020-10-02 17:58:31.718,2020-10-02 17:58:31.718,0,1.0,1.0,1.0,2405.0,7.785720896534624,Very High
B07V4TBP1Z,"Manna Pro Pure Pellets Poultry Bedding with Sweet PDZ, 20lb, 1030473",Manna Pro,Birds,Food,,4.5,48,2,2019-12-03 23:42:34.979,2019-12-18 08:52:39.405,14,1.0,2.0,0.14285714285714285,48.0,7.783640596221253,Very High
B09VD623KM,"Veterinary Formula Clinical Care Hypoallergenic Shampoo for Dogs and Cats, 128 oz – No Harsh Ingredients – Pet Shampoo for Allergies and Sensitive Skin, Promotes Healthy Skin and Coat,FG01301",Veterinary Formula,Dogs,Grooming,,4.6,2399,1,2020-03-19 21:58:57.172,2020-03-19 21:58:57.172,0,1.0,1.0,1.0,2399.0,7.783224016336037,Very High
B08SC8HR3V,"EMUST Dog Life Preserver, Dog Life Vests for Swimming, Beach Boating with High Buoyancy, Dog Flotation Vest for Small/Medium/Large Dogs, L, Greenleaf",EMUST,Dogs,Apparel & Accessories,35.99,4.5,2392,1,2022-08-19 21:07:50.806,2022-08-19 21:07:50.806,0,1.0,1.0,1.0,2392.0,7.780303087908373,Very High
B092SLGN6B,"Grecle Washable Female Dog Diapers - Premium Reusable Diapers for Doggie in Heat - Highly Absorbent Dog Diapers Female for Pet Incontinence with Adjustable Snaps (Leaves, XL)",Grecle,Dogs,Litter & Housebreaking,26.99,4.5,2387,1,2022-01-14 22:41:11.305,2022-01-14 22:41:11.305,0,1.0,1.0,1.0,2387.0,7.778211474512493,Very High
B09SZ23K6N,"Tresbro 100FT Reflective Dog Tie Out Cable for Dogs Up to 250 Pounds, Steel Wire Dog Leash Cable with Stainless Rotatable Buckle, Lightweight and Durable, Dog Chains Outside for Outdoor,Yard,Camping",Tresbro,Dogs,Training & Behavior Aids,42.99,4.3,2379,1,2021-10-13 15:31:01.765,2021-10-13 15:31:01.765,0,1.0,1.0,1.0,2379.0,7.77485576666552,Very High
B09FQ59ZYC,"Fluker's Buffet Blend Juvenile Bearded Dragon Diet - Mealworms, Crickets and Pellets, 8.5oz",Fluker's,Reptiles & Amphibians,Food,5.84,4.3,2378,1,2018-07-29 07:41:05.763,2018-07-29 07:41:05.763,0,1.0,1.0,1.0,2378.0,7.774435510302958,Very High
B092196RDY,"Hcpet Dog Boots Breathable Dog Shoes for Medium Large Dogs, Anti-Slip Dog Booties Paw Protector for for Hot Pavement Winter Snow Hiking with Reflective Straps 4PCS",Hcpet,Dogs,Apparel & Accessories,39.99,4.1,2376,1,2022-01-08 16:17:47.875,2022-01-08 16:17:47.875,0,1.0,1.0,1.0,2376.0,7.773594467360194,Very High
B08DLKFJ6R,"URPOWER Dog Seat Belt 2 Pack Safety Dog Car Seat Belt Strap Car Headrest Restraint Adjustable Vehicle Seatbelts Durable Nylon Car Harness for Dogs, Cats and Pets",URPOWER,Dogs,"Collars, Harnesses & Leashes",8.99,4.7,2369,1,2021-01-12 01:38:32.031,2021-01-12 01:38:32.031,0,1.0,1.0,1.0,2369.0,7.7706452341291765,Very High
B0BNMV9G44,"Stella & Chewy's Freeze-Dried Raw Lil' Bites Itty Bitty Beef Recipe Small Breed Dog Food, 7 oz. Bag (Beef)",Stella & Chewy's,Dogs,Food,22.99,4.7,2367,1,2021-02-12 02:37:30.101,2021-02-12 02:37:30.101,0,1.0,1.0,1.0,2367.0,7.769800996003896,Very High
B08XZ69YP6,"KittyStar Breathable Dog Shirt for Thunderstorm, Dog Anxiety Vest Jacket Warp,Puppy Calming Coat Anxiety Relief (XL,Pink)",KittyStar,Dogs,Apparel & Accessories,25.99,3.9,2360,1,2021-07-15 22:36:16.569,2021-07-15 22:36:16.569,0,1.0,1.0,1.0,2360.0,7.766840537085513,Very High
B0B8QYD6JD,"Greenies Anytime Bites Dog Treats, Mint Flavor, 10.3 oz. Bag",Greenies,Dogs,Treats,17.98,4.7,2356,1,2022-08-03 18:49:05.006,2022-08-03 18:49:05.006,0,1.0,1.0,1.0,2356.0,7.7651449029361315,Very High
B093V3HFPW,"VIZPET LED Dog Collar USB Rechargeable 100% Waterproof Adjustable Light Up Dog Collar Super Bright Safety Light Glowing Collars for Dogs (Blue, Small)",VIZPET,Dogs,"Collars, Harnesses & Leashes",10.99,4.6,2349,1,2021-11-30 05:28:40.008,2021-11-30 05:28:40.008,0,1.0,1.0,1.0,2349.0,7.762170607138205,Very High
B005CUTY4G,Wahl Odor Control Shampoo for Dogs & Pets - Eucalyptus & Spearmint Animal Deodorizer for Cleaning & Freshening – 24 Oz - Model 820003A,WAHL,Dogs,Grooming,,4.5,2347,1,2019-06-14 22:18:41.055,2019-06-14 22:18:41.055,0,1.0,1.0,1.0,2347.0,7.761319180947987,Very High
B07MT5PG4R,"AUTOWT Dog Safety Vest Harness, Pet Car Harness Dog Seatbelt Breathable Mesh Fabric Vest with Adjustable Strap for Travel and Daily Use in Vehicle for Dogs Puppy Cats",AUTOWT,Dogs,"Collars, Harnesses & Leashes",15.99,4.5,2345,1,2022-04-15 17:36:59.653,2022-04-15 17:36:59.653,0,1.0,1.0,1.0,2345.0,7.76046702921342,Very High
B081W4G8K7,"PetSafe Exterior / Interior Cat Door: Staywell Big Cat 4-Way Locking Pet Door Flap for Large Cats- Tinted Privacy Door- Weatherproof, Durable Door Frame- DIY Easy Install with Hardware Kit Included",PetSafe,Cats,"Cat Doors, Steps, Nets & Pens",26.95,4.5,2341,1,2011-03-20 16:03:55.000,2011-03-20 16:03:55.000,0,1.0,1.0,1.0,2341.0,7.758760544157663,Very High
B00O285JJS,"JW Pet Insight Sand Perch, Small, Assorted",JW,Birds,Birdcage Accessories,3.66,4.6,2339,1,2018-12-09 23:23:53.334,2018-12-09 23:23:53.334,0,1.0,1.0,1.0,2339.0,7.757906208351747,Very High
B098DY2H45,STARROAD-TIM Catnip Wall Ball Catnip Toys for Cat Teeth Clean Edible Rotating Catnip Balls Healthy Natural Cat Treats,STARROAD-TIM,Cats,Treats,10.99,3.9,2336,1,2020-09-28 18:03:12.076,2020-09-28 18:03:12.076,0,1.0,1.0,1.0,2336.0,7.756623334538858,Very High
B07FKTFRNS,"Downtown Pet Supply 2 lbs Dried Mealworms for Wild Birds, Poultry, Reptiles, and Small Mammals Rich in Vitamin B12, B5, Protein, Fiber, and Omega 3 Fatty Acids - Great as Mealworms for Chicken",Downtown Pet Supply,Birds,Treats,30.99,4.6,2333,1,2019-03-12 00:43:22.004,2019-03-12 00:43:22.004,0,1.0,1.0,1.0,2333.0,7.755338812846501,Very High
B09YKLGWSW,"Large Orthopedic Dog Bed for Medium, Large and Extra Large Dogs, Egg-Crate Foam Pet Bed Mat with Rose Plush Removable Cover, Waterproof Lining, and Non-Slip Bottom, Machine Washable (M(30""x20""x3""))",WESTERN HOME WH,Dogs,Beds & Furniture,29.99,4.4,2331,1,2021-06-16 02:59:56.297,2021-06-16 02:59:56.297,0,1.0,1.0,1.0,2331.0,7.754481547470383,Very High
B0C5MXJ88Y,Nylabone Teething Puppy Chew Toys Made with Puppy-Friendly Materials l Promotes Positive Chewing Habits for Puppies,Nylabone,Dogs,Toys,8.65,4.3,66565,77,2013-12-16 16:19:09.000,2023-02-25 01:43:01.072,3357,110.2825229960578,0.6982067322013703,0.022937146261543043,603.5861185582365,7.754248509862514,Very High
B09HKH35VZ,"Idepet Pet Dog Cat Coat with Leash Anchor Color Patchwork Padded Puppy Vest Jacket Teddy Chihuahua Costumes Pug Cloth XS S M L (X-Large, Yellow)",Idepet,Dogs,Apparel & Accessories,13.29,4.2,2319,1,2021-02-08 18:42:42.576,2021-02-08 18:42:42.576,0,1.0,1.0,1.0,2319.0,7.749322464660356,Very High
B0BCQ25ZZD,"Pet Gear Happy Trails Lite Pet Stroller for Cats/Dogs, Zipper Entry, Easy Fold with Removable Liner, Safety Tether, Storage Basket",Pet Gear,Dogs,Carriers & Travel Products,69.56,4.4,2317,1,2019-08-07 00:16:33.281,2019-08-07 00:16:33.281,0,1.0,1.0,1.0,2317.0,7.748460023899697,Very High
B079SS58G9,"Prevue Pet Products Deluxe Cat Home With 3 Levels, Black",Prevue Pet Products,Cats,"Cat Doors, Steps, Nets & Pens",210.0,4.6,2316,1,2016-09-01 18:24:34.000,2016-09-01 18:24:34.000,0,1.0,1.0,1.0,2316.0,7.748028524432376,Very High
B08CHCXQJ4,"Gavenia Cat Beds for Indoor Cats,20’’x20’’ Washable Donut Cat and Dog Bed,Soft Plush Pet Cushion,Waterproof Bottom Fluffy Dog and Cat Calming and Self-Warming Bed for Sleep Improvement,White",Gavenia,Cats,Beds & Furniture,18.99,4.5,2313,1,2022-09-11 22:15:13.259,2022-09-11 22:15:13.259,0,1.0,1.0,1.0,2313.0,7.746732907753622,Very High
B0944Q79LW,"Wild Harvest Advanced Nutrition Diet For Adult Rabbits, 8 Lbs",Wild Harvest,Small Animals,Food,12.14,4.7,2308,1,2020-09-27 23:23:46.728,2020-09-27 23:23:46.728,0,1.0,1.0,1.0,2308.0,7.744569809354496,Very High
B01MG8GIE5,"PetTech PT0Y1 Dog Training Shock Collar, Rechargeable and Weather Resistant, 1000 ft Range",PetTech,Dogs,"Collars, Harnesses & Leashes",,3.9,2299,1,2018-04-03 01:54:55.042,2018-04-03 01:54:55.042,0,1.0,1.0,1.0,2299.0,7.7406644019172415,Very High
B0C4BD33CZ,Northfin Cichlid Fish Food Pellets,Northfin,Fish & Aquatic Pets,Food,37.83,4.6,2298,1,2022-04-25 17:21:38.566,2022-04-25 17:21:38.566,0,1.0,1.0,1.0,2298.0,7.740229524763182,Very High
B0BTZCP6ZY,"32oz Salmon Oil Omega 3 for Dogs - Fish Oil for Pets - Joint Health - Allergy Relief - Itch Relief, Shedding - Skin and Coat Supplement – Wild Alaskan Salmon Oil - Omega 3 6 9 - EPA & DHA Fatty Acids",STRELLALAB,Dogs,Health Supplies,29.91,4.5,2294,1,2022-07-11 13:44:43.915,2022-07-11 13:44:43.915,0,1.0,1.0,1.0,2294.0,7.738488122494646,Very High
B09H6M4Z4H,Dog Fleece Vest 4 Pieces Dog Cold Weather Pullover Dog Cozy Jacket Winter Dog Clothes Pet Sweater Vest with Leash Ring for Small Dogs,SATINIOR,Dogs,Apparel & Accessories,12.99,4.2,2292,1,2023-03-03 16:56:19.622,2023-03-03 16:56:19.622,0,1.0,1.0,1.0,2292.0,7.737616282857904,Very High
B09KZPL2X9,"Nootie - Pet Shampoo for Sensitive Skin - Revitalizes Dry Skin & Coat - Natural Ingredients - Soap, Paraben & Sulfate Free - Cleans & Conditions",Nootie,Dogs,Grooming,,4.7,2288,1,2019-02-01 17:25:00.624,2019-02-01 17:25:00.624,0,1.0,1.0,1.0,2288.0,7.735870319952567,Very High
B0792FV1J7,"Sporn ""ORIGINAL TRAINING HALTER """"THE BIG DOG"""" MEDIUM RED-Non-Pull No-Choke Humane Pet Training Halter Harness, Detachable Restraints & Sherpa Sleeves, Patented Dog Non-Pull Control"" (10042)",Sporn,Dogs,"Collars, Harnesses & Leashes",29.97,4.2,2280,1,2018-05-15 04:22:00.200,2018-05-15 04:22:00.200,0,1.0,1.0,1.0,2280.0,7.732369222284388,Very High
B09XXSBXQK,"Dog Puzzle Toys, Squeaky Treat Dispensing Dog Enrichment Toys for IQ Training and Brain Stimulation, Interactive Mentally Stimulating Toys as Gifts for Puppies, Cats, Small, Medium, Large Dogs",PETSTA,Dogs,Toys,14.99,4.5,2275,1,2022-11-02 20:17:44.590,2022-11-02 20:17:44.590,0,1.0,1.0,1.0,2275.0,7.730174795246222,Very High
B09FW1V56N,Kaytee Paw-Print Petware Bowl Bunny,Kaytee,Dogs,Feeding & Watering Supplies,9.99,4.7,2275,1,2022-01-17 19:57:10.634,2022-01-17 19:57:10.634,0,1.0,1.0,1.0,2275.0,7.730174795246222,Very High
B09JPTPQ61,Kaytee Vege-T-Bowl Carrot 7.5 inches,Kaytee,Small Animals,Feeding & Watering Supplies,6.37,4.8,2271,1,2020-10-29 04:27:06.283,2020-10-29 04:27:06.283,0,1.0,1.0,1.0,2271.0,7.7284157798410416,Very High
B0862YL4CN,"NUTRO NATURAL CHOICE Large Breed Adult Dry Dog Food, Lamb & Brown Rice Recipe Dog Kibble, 40 lb. Bag",Nutro,Dogs,Food,103.98,4.7,2271,1,2017-02-26 20:07:42.000,2017-02-26 20:07:42.000,0,1.0,1.0,1.0,2271.0,7.7284157798410416,Very High
