parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,reviews_per_month,rating_number_per_month,value_score,success_probability,success_score,success_tier,success_rank
B09N1RK539,"UNIWILAND Latest Squeaky Plush Dog Toys Pack for Puppy, 3 Pack Durable Stuffed Animal Plush Chew Toys with Squeakers, Cute Soft Dog Toys for Teeth Cleaning, for Small Medium Large Dogs",UNIWILAND,Dogs,Toys,25.99,4.3,4274,2,0.6546236559139785,1398.930752688172,1.3832366040744404,0.5000432326537815,50.00432326537815,High,1485.0
B094BBHPWL,"KARMA BALANCED NUTRITION Plant-First Recipe, Adult Natural Dry Dog Food with Chicken, 12 lb. Bag",Karma,Dogs,Food,58.99,4.4,1440,2,0.5115966386554622,368.3495798319328,0.542492073612441,0.49983782309039737,49.98378230903974,High,1486.0
B09K37HJRR,"Wellness CORE Natural Grain Free Small Breed Mini Meals Wet Dog Food, Pate Chicken Entrée, 3-Ounce Pouch (Pack of 12)",Wellness,Dogs,Food,22.8,4.6,2205,2,0.10146666666666666,111.867,1.5532941455763973,0.49974600228122823,49.974600228122824,High,1487.0
B0C3SY54K2,"Casual Home Wooden Large Pet Crate, End Table, Walnut",Casual Home,Dogs,"Crates, Houses & Pens",130.99,4.2,6121,2,0.11867446393762185,363.2031968810917,0.27958245134683946,0.49960264342699956,49.96026434269996,High,1488.0
B09GK8VLXF,"AUDWUD Thick Nylon Collar,Classic Adjustable Dog Collar in Multiple Colors,Suitable for Small, Medium and Large Dogs,4 Sizes",AUDWUD,Dogs,"Collars, Harnesses & Leashes",8.99,4.5,599,1,1.0,599.0,3.202022630530885,0.4991909677777257,49.91909677777257,High,1489.0
B0821DW3Z9,TAI JI Apple Sticks Small Animals Chew Toys for Chinchillas Guinea Pigs Rabbits Hamsters Squirrels (3.6oz(100g)),TAI JI,Small Animals,Toys,6.99,4.6,459,1,1.0,459.0,4.034855772764298,0.4990157787869801,49.90157787869801,High,1490.0
B07BJ7YJY4,Medium Curve Aluminum Dog Tag Clip - Red,Rubit,Dogs,"Collars, Harnesses & Leashes",,4.5,793,2,0.08952941176470589,35.498411764705885,,0.4989257018968418,49.89257018968418,High,1491.0
B0BL7C9KWM,"Veehoo Cooling Elevated Dog Bed, Outdoor Raised Dog Cots Beds with Washable & Breathable Mesh, No-Slip Rubber Feet, Portable Chewproof Pet Bed for Indoor & Outdoor, Medium, Beige Coffee",Veehoo,Dogs,Beds & Furniture,36.99,4.4,72,3,0.10283783783783784,2.468108108108108,0.5103547321182189,0.49867049213721043,49.867049213721046,High,1492.0
B08G4HPVR6,"OXS Dog Bed Long Plush Pet Bed, Comfortable Faux Fur Washable Crate Mat for Jumbo Large Medium Dogs with Anti-Slip Backing",OXS,Dogs,Beds & Furniture,29.59,4.1,5893,2,0.2036120401337793,599.9428762541806,1.2029378056613829,0.49864106063934294,49.864106063934294,High,1493.0
B07RPPTZRB,"QBLEEV Bird Training Ring Toy, Parrot Trick Tabletop Toys, Bird Educational Toys, Stacking Color Rings,Bird Cage Toys",QBLEEV,Birds,Toys,15.95,4.4,1671,2,0.17149295774647888,143.2823661971831,2.0473864258330066,0.4986320847897776,49.86320847897776,High,1494.0
B0C57N1HQD,"Good ’n’ Fun Chicken Flavored Dumbbells 12 Ounces, Rawhide Snacks for Small Dogs (1 CASE of 12 Individual 12 OZ Packs)",Good'n'Fun,Dogs,Treats,219.62,4.7,404,2,0.4476470588235294,90.42470588235294,0.1284867918012965,0.4986026254288006,49.860262542880065,High,1495.0
B086Q71C6G,"JimHodgesDogTraining Brand - Grade A Premium Quality Elk Antler Dog Chews - Almost Large Split - Long Lasting Natural Alternative to Chew Toys, Bully Sticks, Bones, Rawhides, Hooves, Jerky - from USA",JimHodgesDogTraining - Grade A Antler Dog Chews,Dogs,Treats,28.94,4.6,2428,3,0.06015810276679842,48.68795783926219,1.2390490903044227,0.4985976956240901,49.859769562409014,High,1496.0
B00C4PAWR0,Pet Naturals Hip & Joint for Cats (45 count),Pet Naturals,Cats,Health Supplies,,4.1,836,4,0.235968992248062,49.31751937984496,,0.4985961244232623,49.85961244232623,High,1497.0
B07KXJQQNG,"Wet Noses Grain-Free Organic Crunchy Dog Treats – for All Pet Sizes, Breeds – All-Natural Puppy Treat – 100% Human-Grade – Delicious Snacks for Dogs – 14 Oz, Grain Free - Apple Ginger, 2 X 14oz Box",Wet Noses,Dogs,Treats,37.99,4.6,3065,3,0.048704000000000004,49.75925333333334,0.972081960341829,0.4985441774798906,49.85441774798906,High,1498.0
B0BHG3DH77,"Blue Buffalo Freedom Grain Free Natural Adult Wet Dog Food, Lamb 12.5oz cans (Pack of 12)",Blue Buffalo,Dogs,Food,39.0,4.5,3718,2,0.8339726027397261,1550.3550684931506,0.9486011646836618,0.49846253553665804,49.846253553665804,High,1499.0
B09WJXMF8D,"Loving Pets Natural Value All Natural Soft Chew Beef Sticks For Dogs, 14-Ounce",Loving Pets,Dogs,Treats,17.14,4.4,864,3,0.08332116788321167,23.996496350364964,1.7360565828763284,0.4984042284759855,49.840422847598546,High,1500.0
B09WPZC7G7,"Zesty Paws Glucosamine for Dogs - Hip & Joint Supplement for Dogs - with Chondroitin & MSM - Advanced Natural Mobility Pet Soft Chews for Joints - All Breeds & Sizes (Bison, 90 Count)",Zesty Paws,Dogs,Health Supplies,29.97,4.4,1888,3,0.07179245283018867,45.18138364779874,1.1075319525194074,0.4982606951362685,49.826069513626855,High,1501.0
B08FBRX7BL,"MayPaw 10FT Rope Dog Leash, 1/2"" Strong Nylon Medium Dog Leash with Soft Padded Handle Dog Lead Training Traction for Large Dogs Playing/Exploring/Walking",MayPaw,Dogs,Training & Behavior Aids,12.99,4.6,368,2,0.1239918533604888,22.81450101832994,2.093122753085945,0.4981826516221544,49.81826516221544,High,1502.0
B077GH3XW9,"OurPets Durapet Non-Tip Dog Bowl, Jumbo",Our Pets,Dogs,Feeding & Watering Supplies,,4.5,712,2,0.027901008249312558,9.93275893675527,,0.4981810023256988,49.818100232569876,High,1503.0
B07JWLRZ33,"PetSafe Gentle Spray Bark Collar for Dogs, Citronella, Anti-Bark Device, Water Resistant,black and sliver,Adjustable",PetSafe,Dogs,"Collars, Harnesses & Leashes",,3.6,3384,4,0.07251935675997617,61.35137581893984,,0.49804131132459434,49.80413113245943,High,1504.0
B009R3SFBC,Cat Amazing Classic – Cat Puzzle Feeder – Interactive Enrichment Toy – Cat Treat Puzzle Box – Food Maze for Indoor Cats – Best Cat Toy Ever!,Cat Amazing,Cats,Toys,15.94,4.0,6621,2,0.02188353702372394,72.44544931703811,2.2078174951335487,0.49802402793831874,49.802402793831874,High,1505.0
B002Y5X7MC,"KONG Snugga Wubba Dog Toy, Colors Vary",KONG,Dogs,Toys,11.99,4.3,1528,2,0.030049358341559723,22.957709772951628,2.6296236518344425,0.49794768499889214,49.794768499889216,High,1506.0
B09C8MC6PJ,"Natural Balance Limited Ingredient Rewards Jumpin' Stix, Grain-Free Dog Treats for Adult Dogs of All Breeds, Chicken & Sweet Potato Recipe, 10 Ounce (Pack of 1)",Natural Balance,Dogs,Treats,14.98,4.6,4656,2,0.0669010989010989,155.74575824175824,2.5936036727449223,0.4978867180144678,49.78867180144678,High,1507.0
B08LZQYBGR,"Hikari 2.2-Pound Sinking Cichlid Gold Pellets for Pets, Mini",Hikari,Fish & Aquatic Pets,Food,26.53,4.6,1791,4,0.050691090757701916,22.696935886761032,1.2988693151247803,0.4978161415347895,49.78161415347895,High,1508.0
B07QRGBJN4,"Max and Neo Small Dog Reflective Nylon Dog Leash - We Donate a Leash to a Dog Rescue for Every Leash Sold (Teal, 4x5/8)",Max and Neo,Dogs,"Collars, Harnesses & Leashes",9.99,4.7,9108,1,1.0,9108.0,4.28928784877884,0.497700349935654,49.770034993565396,High,1509.0
B00IAXIWE0,"Whole Earth Farms Grain Free Recipe Dry Dog Food, Chicken & Turkey, 4-Pound",Whole Earth Farms,Dogs,Food,13.98,4.6,139,3,0.07906493506493506,3.6633419913419916,1.626005375107496,0.49769487394337714,49.769487394337716,High,1510.0
B0BTS88LP6,"Hill's Science Diet Dry Cat Food, Adult 7+ for Senior Cats, Indoor, Chicken Recipe, 15.5 lb. Bag",Hill's Science Diet,Cats,Food,56.98,4.7,3770,4,0.03858048162230672,36.36210392902408,0.679272531363887,0.4975724784289257,49.75724784289257,High,1511.0
B07WQ2XMDG,"Milk-Bone Brushing Chews Daily Dental Dog Treats, Small/Medium, 26 Count",Milk-Bone,Dogs,Treats,,4.5,2192,18,0.36773154362416105,44.781530201342285,,0.4974353119521323,49.74353119521323,High,1512.0
B09SQ2VRFC,"QQPETS Adjustable Soft Dog Collar: Print Flower Pink Multicolor Cute Patterns for XS Small Medium Large Pet Girl Boy Puppy Walking Running Training (XS, Rose)",QQPETS,Dogs,"Collars, Harnesses & Leashes",7.99,4.6,11029,1,1.0,11029.0,5.359013881894708,0.49734584516787533,49.734584516787535,High,1513.0
B0BXPRZCLY,"Natural Farm Gullet Sticks (6 Inch, 50 Pack) - One Ingredient Beef Esophagus Chews - Fully Digestible, Promotes Joint & Dental Health, for Pups, Small & Senior Dogs",Natural Farm,Dogs,Treats,32.99,4.4,1725,4,0.13191765980498377,56.889490790899245,0.9941094948539207,0.4973259821800606,49.73259821800606,High,1514.0
B0B1VZQ7FK,"Fido Belly Bones for Dogs, Yogurt Flavored Mini Dog Dental Treats - 21 Treats Per Pack (3 Pack) - for Small Dogs (Made in USA) - Plaque and Tartar Control for Fresh Breath, Digestive Health Support",FIDO NATURALS,Dogs,Health Supplies,34.99,4.8,2029,3,0.05012074643249177,33.89833150384194,1.0447498469783365,0.49728726237486104,49.72872623748611,High,1515.0
B004PBCRRE,"8 In 1 Ultra-Blend Select Hedgehog Diet, 22-Ounce",Eight In One (8 In 1),Small Animals,Food,,4.4,309,3,0.056579925650557625,5.827732342007435,,0.4970383831500644,49.703838315006436,High,1516.0
B006O7A86O,"ComfortFlex American Made Fully Padded Nylon Non-Chafing Reflective Quick Fit Adjustable Sport Harness for Active Dogs (XSmall, Saffron Yellow)",ComfortFlex,Dogs,"Collars, Harnesses & Leashes",39.5,4.6,1275,2,2.0,1275.0,0.8328312185813108,0.49670298197275625,49.67029819727563,High,1517.0
B0C5RTH7KK,"CANIDAE PURE Petite Grain Free Wet Dog Food For Small Breeds, Minced Bolognese Style Dinner with Beef and Carrots in Broth, (12) 3.5 oz",CANIDAE,Dogs,Food,20.33,4.2,2141,5,0.0732787674530573,31.377968223399137,1.5844505683341032,0.49670074898069977,49.67007489806998,High,1518.0
B07MZPXNR8,"wangstar Pet Mallard Duck Dog Toy, Squeaky Dog Toy, Plush Puppy Dog Chew Toy for Small Medium Dogs, 9 Inch Wild Duck 2pcs",wangstar,Dogs,Toys,13.99,4.2,1125,2,0.2941062801932367,165.43478260869566,2.109434781739705,0.4965943350674098,49.65943350674098,High,1519.0
B07CKQ4F8X,Swarovski Crystals Pet ID Tags (Bone Pink),AHJDL,Dogs,"Collars, Harnesses & Leashes",,4.4,1403,3,0.11069090909090909,51.76644848484849,,0.4964369198122131,49.64369198122131,High,1520.0
B0C5VXDJGN,"Purina Whisker Lickin's Cat Treats, Crunchy & Yummy Tuna Flavor - 1.7 oz. Pouch",Whisker Lickin's,Cats,Treats,,4.7,5485,2,0.275475113122172,755.4904977375566,,0.4964110119526064,49.64110119526064,High,1521.0
B09HK3YXL1,"Natural Balance L.I.D. Limited Ingredient Diets Dry Dog Food, Sweet Potato & Bison Formula, 26 Pounds, Grain Free",Natural Balance,Dogs,Food,,4.6,4486,7,0.09641628959276019,61.78906787330317,,0.4963711429066652,49.63711429066652,High,1522.0
B0749L3677,"Dosckocil (Petmate) CDS22007 Plastic Hi-Back Cat Litter Pan, Large, Assorted",Petmate,Cats,Litter & Housebreaking,,4.2,727,4,0.1178702807357212,21.42292352371733,,0.49618105769058996,49.61810576905899,High,1523.0
B08L7RNQWG,"Pet Craft Supply Silly Snacks and Funny Food Crinkle Cuddling Catnip and Silvervine Interactive Cat Toys - Great for Indoor Cats and Kittens,Noodle Bowl",Pet Craft Supply,Cats,Toys,10.0,4.7,5074,10,0.3721271393643032,188.81731051344744,4.010078447837694,0.49614143613950984,49.614143613950986,High,1524.0
B0BN18ZYYL,Blue Buffalo Nudges Grillers Natural Dog Treats,Nudges,Dogs,Treats,5.98,4.7,1209,2,2.0,1209.0,5.578990886517842,0.49605685932497084,49.60568593249708,High,1525.0
B0863CVX3D,"DISCONTINUED BY MANUFACTURER: PEDIGREE DENTASTIX Grain Free Dental Treats for Large Breed Dogs (7, 6-Count Packs, 42 Total Treats)",Pedigree,Dogs,Treats,,4.5,159,4,0.39404530744336574,15.663300970873788,,0.4960031684393986,49.600316843939865,High,1526.0
B0777KG87S,"Tetra AquaSafe Plus Water Conditioner/Dechlorinator, Packaging may vary",Tetra,Try Subscribe & Save,Pets,9.97,4.8,11830,1,1.0,11830.0,4.515215318396948,0.4958734259684862,49.58734259684862,High,1527.0
B004JGTPZC,"Downtown Pet Supply - Basket Muzzle - Cage Dog Muzzle, Prevents Barking, Biting and Chewing - Dog Grooming & Dog Housebreaking Supplies - Beige - Size 7-XXL - Dog Muzzle for Large Dogs",Downtown Pet Supply,Dogs,"Collars, Harnesses & Leashes",11.99,3.6,1897,3,0.09840517241379311,62.22487068965518,2.2664555066731897,0.4958032149451745,49.58032149451745,High,1528.0
B083SLDLJD,"Malier Electric Fish Cat Toys, Realistic Plush Moving Fish Cat Toys, USB Rechargeable Flopping Kitten Toys, Wagging Catnip Toys, Interactive Cat Chew Toys Supplies for Cats Kitten Kitty (Navy Blue)",Malier,Cats,Toys,,3.9,1036,2,0.9086567164179105,470.6841791044776,,0.49577288403782366,49.57728840378237,High,1529.0
B07VHFHFXN,"Blue Dog Bakery Natural Dog Treats, Assorted Flavors, 2.5 Pound Bag",Blue Dog Bakery,Dogs,Treats,,4.6,129,3,0.25157024793388433,10.817520661157026,,0.4956755886452291,49.56755886452291,High,1530.0
B098K4CKTN,"DreamBone Triple Flavor Dumbbells with Chicken 10 Count, Rawhide-Free Chews for Dogs, Pack of 24",DreamBone,Dogs,Treats,153.18,4.6,877,2,0.06997701149425287,30.684919540229885,0.20353293073979328,0.4954825862441605,49.54825862441605,High,1531.0
B08M1YCKV8,"Mammoth Pet Products X-Mat Original Pet Training Mat – Cat & Dog Training Mat Keeps Pets Off Furniture – Non-Electric Pet Corrector Mat for Sofas,Tables & More-Firm,18”,beige (60002F)",Mammoth Pet Products,Dogs,Training & Behavior Aids,21.35,4.4,2494,3,0.051016759776536316,42.41193296089386,1.6120371726471534,0.4953254633411032,49.53254633411032,High,1532.0
B0159CHOL6,Ortz Dog Whistle to Stop Barking - [Free Lanydard Strap] Silent Bark Control for Dogs - Ultrasonic Patrol Sound Repellent Repeller - Silver Training Deterrent Whistle - Train Your Dog,Ortz,Dogs,Training & Behavior Aids,9.99,3.1,2368,2,0.9663492063492063,1144.1574603174602,2.4111803736628863,0.4951741658899375,49.517416588993754,High,1533.0
B0BNQZ4MPG,Nature Gnaws Beef Collagen Chews for Dogs - Premium Natural Beef Hide Bones - Long Lasting Bully Stick Alternative Chew Treats for Aggressive Chewers - Sticks 15 Count,Nature Gnaws,Dogs,Treats,23.99,4.4,27,9,0.1413622291021672,0.42408668730650156,0.6111588097028303,0.4949440490053479,49.49440490053479,High,1534.0
B099Y49VVV,"Natural Balance Limited Ingredient Diet Small-Breed Adult Grain-Free Dry Dog Food Protein Options Include Salmon Duck, Chicken or Beef 12 Pound (Pack of 1)",Natural Balance,Dogs,Food,52.98,4.7,4771,2,0.09819354838709678,234.24070967741935,0.7514429535885938,0.49489923388710416,49.489923388710416,High,1535.0
B08P3Q9XJK,"Instinct Raw Boost Grain Free Recipe with Real Salmon Natural Dry Dog Food by Nature's Variety, 4 lb. Bag",Instinct,Dogs,Food,29.99,4.4,3341,2,0.761,1271.2505,1.1904977899394296,0.4946192226315478,49.461922263154776,High,1536.0
B08529R11G,"dailydose Dual Benefit - Dental + Joint Health Chews for Dogs, Small | Dental Treats with Supplements (77111)",dailydose,Dogs,Treats,,4.2,1791,7,0.6267058823529412,160.34717647058824,,0.4944830773500489,49.448307735004896,High,1537.0
B08FTZ4J8Y,"Kruz Short Traffic Leash - KZROPE5020-02L - Soft Silicone Grip - Click & Lock Snap - Heavy-Duty Reflective Dog Rope for Security, Safety and Control - Walking, Running, Training - Blue - 1/2"" x 20""",KRUZ PET,Dogs,"Collars, Harnesses & Leashes",14.99,4.7,1043,2,0.0455688622754491,23.764161676646708,2.179374877363585,0.49443320439956256,49.44332043995626,High,1538.0
B0B3S1PJN8,"Blue Buffalo Delights Natural Adult Small Breed Wet Dog Food Cup, Prime Rib Flavor in Hearty Gravy 3.5-oz (Pack of 12)",Blue Buffalo,Dogs,Food,17.76,4.5,6143,1,1.0,6143.0,2.2102781946353485,0.49422410385712123,49.422410385712126,High,1539.0
B0C4Y2TP9H,"Crazy Furball Calming Chews for Dogs, Composure & Relaxation for Dogs Stress,Barking and Anxiety Relief, Tasty Pet Soft Chews with Melatonin & L-Theanine for All Breeds & Sizes - 160 Count",Crazy Furball,Dogs,Health Supplies,34.99,4.3,351,3,1.3629850746268657,159.4692537313433,0.7205948572469796,0.4941878807338567,49.41878807338567,High,1540.0
B00AT6FY6A,"Virbac Knockout E.S. Area Treatment Carpet Spray, 16-Ounce",Virbac,Dogs,Training & Behavior Aids,25.54,4.6,2841,2,0.03357970215113072,47.699966905681194,1.4322792176907757,0.4941736455976715,49.41736455976715,High,1541.0
B09MBJTSBC,"BEXLEY LABS Curaseb Dog Ear Infection Treatment - Stops Infections, Inflammation & Itchiness, Vet Strength - 4oz",BEXLEY LABS,Dogs,Health Supplies,13.99,4.4,564,2,0.11618320610687023,32.763664122137406,1.9929973707680018,0.4940531463217536,49.40531463217536,High,1542.0
B0B6Z49RFF,Pawtitas Reflective Cat Collar with Safety Buckle and Removable Bell Cat Collar Kitten Collar Orange Cat Collar,Pawtitas,Cats,"Collars, Harnesses & Leashes",9.99,4.5,2739,1,1.0,2739.0,3.5656365762982505,0.49384241122433253,49.38424112243325,High,1543.0
B07Q8WLDH9,"Dog Crate Cover for Wire Crates, Fits Most 24"" inch Dog Crates. Easy to Put On, Take Off, and Adjust - Cover only - Black -24 Inch",Pethiy,Dogs,"Crates, Houses & Pens",27.99,4.5,433,2,1.2424489795918368,268.99020408163267,0.9763737193087468,0.4938156025679659,49.38156025679659,High,1544.0
B073X5Y3Y3,KONG - Cozie Ali Alligator - Indoor Cuddle Squeaky Plush Dog Toy - For Medium Dogs,KONG,Dogs,Toys,,4.3,2663,4,0.07780191693290735,51.79662619808307,,0.493706917465493,49.3706917465493,High,1545.0
B0BN7PHFBJ,"BIXBI Rawbble Freeze Dried Dog Food, Pork Recipe, 26 Oz - 97% Meat And Organs, No Fillers - Pantry-Friendly Raw Dog Food For Meal, Treat Or Food Topper - USA Made In Small Batches",BIXBI,Dogs,Food,54.99,4.5,567,2,0.02949612403100775,8.362151162790697,0.5189952061146604,0.49365538256055164,49.36553825605516,High,1546.0
B07XB12R7B,"Marina Decor Polyresin Cave, Small",Marina,Fish & Aquatic Pets,Aquarium Décor,14.96,4.4,704,3,0.10975961538461539,25.75692307692308,1.9288817067094908,0.49363898014763047,49.363898014763045,High,1547.0
B08QKQW358,Castor & Pollux ORGANIX Organic Chicken & Oatmeal Recipe Dry Dog Food - 4 lb. Bag (35062),Castor & Pollux,Dogs,Food,25.98,4.6,1832,2,0.04608629825889478,42.21504920514762,1.330371922250294,0.49356891631313393,49.356891631313395,High,1548.0
B09TX6MQ77,Nature Gnaws Beef Jerky Chews for Large Dogs - Premium Natural Beef Gullet Sticks - Simple Single Ingredient Tasty Dog Chew Treats - Rawhide Free - 9-10 Inch,Nature Gnaws,Dogs,Treats,18.74,4.5,1403,3,0.06195386702849389,28.973758480325646,1.7402274616134423,0.4935295063629654,49.35295063629654,High,1549.0
B08TK781ND,"ThunderEase Multicat Calming Pheromone Diffuser Kit | Powered by FELIWAY | Reduce Cat Conflict, Tension and Fighting (60 Day Supply)",ThunderEase,Cats,Health Supplies,,3.9,2883,3,0.06840449438202248,65.7367191011236,,0.4934392363845479,49.34392363845479,High,1550.0
B09F1W7FQ5,"TagVault Pet (4 Pack) - The Original AirTag Dog Collar Waterproof Mount, Ultra-Durable, Fits All Width Collars | Elevation Lab",Elevation Lab,Dogs,"Collars, Harnesses & Leashes",59.95,4.6,2567,2,2.0,2567.0,0.6024030068077617,0.4934292683648665,49.34292683648665,High,1551.0
B09P3C67CW,"Pet Gear Free Standing Pet Ramp for Cats and Dogs, No Assembly Required, Easy Fold for Storage or Travel, Portable, Available in 6 Models",Pet Gear,Dogs,Carriers & Travel Products,191.72,4.7,9,3,0.3369741697416974,1.0109225092250924,0.05644768379445032,0.4932178535346826,49.321785353468265,High,1552.0
B0BMQTB5RL,"Ugraded Gel Handle Double Sided Professional Grade Undercoat Pet Rake Brush | Gently Removes Loose Undercoat, Tangled Hair | Reduces Shedding by 95% | Great for Dogs & Cats | Free Nail Clipper",Ruff 'n Ruffus,Dogs,Grooming,14.97,4.6,6718,1,1.0,6718.0,2.7079756325606334,0.4931757276626931,49.31757276626931,High,1553.0
B0BYPKZM48,"Chuckit! Ultra Tug Dog Toy, Medium Fetch and Tug Toy, for Large Breeds",Chuckit!,Dogs,Toys,8.02,4.6,14834,1,1.0,14834.0,5.50895571702427,0.4929137037625435,49.29137037625435,High,1554.0
B01LXJGU5F,"Lucky Premium Treats Beef Basted Rawhide – All-Natural Rawhide and Beef Dog Treats for Small Dogs, Gluten Free Premium Small Dog Treats (25 Chews)",Lucky Premium Treats,Dogs,Treats,23.74,4.3,740,5,0.06284062758051198,9.300412881915772,1.1968998605211951,0.4928326968397212,49.28326968397212,High,1555.0
B0C5MW5SCL,Aqueon Silicone Sealant Clear 3 Ounces,Aqueon,Fish & Aquatic Pets,Aquarium Water Treatments,3.97,4.5,6067,1,1.0,6067.0,9.87368502068209,0.49274636662585647,49.27463666258565,High,1556.0
B09J2DXDYM,"Short Leash for Dog Training, 4/5ft Dog Tie Down Tether, Chew Proof Tie Out Cable, Chain Dog Lead with Heavy Duty Carabiner, Short Hands Free Slip Leash for Small to Large Dogs Tie-Down Housetraining",Snagle Paw,Dogs,Training & Behavior Aids,12.99,4.4,28,2,0.07070847851335656,0.9899186991869919,1.140577494375711,0.4922165492407947,49.22165492407947,High,1557.0
