brand,product_count,avg_price,median_price,avg_rating,total_rating_number,total_review_count,avg_review_rating,avg_verified_purchase_ratio,animal_types_count,product_types_count,demand_proxy,brand_strength_score
KZHAREEN,1,9.99,9.99,4.6,939,1,5.0,1.0,1,1,939,31.491047426214628
WantChew,1,9.0,9.0,4.5,937,1,5.0,1.0,1,1,937,30.79687477052801
Daoeny,1,11.99,11.99,4.2,936,1,4.0,0.0,1,1,936,28.739269785401373
Great-Dealz,1,,,3.9,936,2,2.5,1.0,1,1,936,26.686464800729844
Aduck,1,8.99,8.99,3.9,932,1,4.0,1.0,1,1,932,26.66978028330464
Richell,1,,,4.4,931,1,1.0,1.0,1,1,931,30.084264384616603
SeaClear,1,269.99,269.99,4.1,930,1,1.0,1.0,1,1,930,28.028663036835972
Evursua,1,13.5,13.5,4.4,929,1,5.0,1.0,1,1,929,30.074812179048127
WINDRACING,1,35.99,35.99,4.4,926,2,4.0,0.5,1,1,926,30.060595688489766
Cat Scratch Guard,1,,,4.1,920,1,4.0,1.0,1,1,920,27.984386148646756
DogLemi,1,17.99,17.99,4.2,913,1,2.0,1.0,1,1,913,28.634888400107428
AvoDerm,4,34.49,34.49,3.875,903,12,4.416666666666667,0.625,1,2,903,26.37646377151968
AnNengJing,1,14.99,14.99,4.4,902,1,5.0,1.0,1,1,902,29.94517923503474
IFELISS,1,15.99,15.99,4.0,897,1,3.0,1.0,1,1,897,27.2006802732088
4Knines,1,109.99,109.99,4.6,896,1,4.0,1.0,1,1,896,31.27565696547046
HOMEYA,1,17.99,17.99,4.4,895,1,5.0,1.0,1,1,895,29.910937817089696
Toledo Goldfish,1,83.0,83.0,4.5,895,1,1.0,1.0,1,1,895,30.590731858387187
Roypet,1,75.99,75.99,4.0,891,1,4.0,1.0,1,1,891,27.17386453032004
Dog Chow,1,,,4.5,887,3,4.0,0.6666666666666666,1,1,887,30.550372843464764
Fragralley,1,37.99,37.99,4.4,886,1,2.0,1.0,1,1,886,29.86651792216215
PAWDAY,1,15.99,15.99,3.7,886,1,5.0,1.0,1,1,886,25.115026434545445
Rosewood Pet,1,16.33,16.33,4.3,885,1,1.0,1.0,1,1,885,29.18288288760185
PETRAGEOUS,2,15.045000000000002,15.045000000000002,4.5,884,4,4.833333333333334,1.0,2,1,884,30.535144402535682
ThunderWunders,1,20.95,20.95,3.5,884,1,3.0,1.0,1,1,884,23.749556757527753
Newtensina,1,25.96,25.96,4.0,882,1,5.0,1.0,1,1,882,27.13330080241584
LupinePet,6,13.49,11.99,4.683333333333334,879,7,4.833333333333333,0.8333333333333334,1,1,879,31.752634266661715
2 Hounds,1,14.9,14.9,4.5,877,1,5.0,1.0,1,1,877,30.499409671358027
ALPHA PET ZONE,1,19.97,19.97,4.4,874,1,5.0,1.0,1,1,874,29.806585099973503
THAIN,1,6.99,6.99,4.4,874,2,3.5,0.5,1,1,874,29.806585099973503
360 Pet Nutrition,1,16.95,16.95,4.5,871,1,5.0,1.0,1,1,871,30.46855240759041
Open Farm,1,14.99,14.99,4.5,871,2,5.0,1.0,1,1,871,30.46855240759041
Cottagecore,1,17.99,17.99,4.8,864,2,5.0,1.0,1,1,864,32.46110163327302
Doggles,3,14.47,14.47,4.033333333333334,863,4,3.5,0.8333333333333334,1,2,863,27.27167683417636
New Cat Condos,2,76.195,76.195,4.65,861,3,4.75,1.0,1,1,861,31.430537008586175
ComSaf,1,11.99,11.99,4.3,857,1,1.0,1.0,1,1,857,29.044797627798236
Marine Color,1,,,3.9,857,1,5.0,1.0,1,1,857,26.34295598800305
cocopet,1,12.99,12.99,4.1,855,1,5.0,1.0,1,1,855,27.68430854218114
SLSON,1,,,4.5,853,1,3.0,1.0,1,1,853,30.374690372048565
Vevins,1,9.99,9.99,4.2,850,1,5.0,1.0,1,1,850,28.334930940008174
Tail Stories,1,56.99,56.99,4.1,849,1,5.0,0.0,1,1,849,27.655469032885883
Elegant little tail,1,15.99,15.99,4.7,847,1,5.0,1.0,1,1,847,31.691538988221946
KATUMO,1,19.98,19.98,4.4,847,1,5.0,0.0,1,1,847,29.668674797484375
Top Dog Chews,1,29.95,29.95,4.3,839,1,3.0,0.0,1,1,839,28.953628134900644
Sleepypod,1,199.95,199.95,4.5,837,1,5.0,1.0,1,1,837,30.289581452169372
Pedgot,3,8.99,9.99,4.166666666666667,830,3,3.3333333333333335,1.0,1,1,830,28.01095747856437
Zanies,3,17.39,17.39,4.433333333333334,830,4,4.0,1.0,1,1,830,29.80365875719249
Houseables,1,66.32,66.32,4.4,829,2,5.0,1.0,1,1,829,29.574273083478833
FREESEA,1,,,3.9,826,1,5.0,1.0,1,1,826,26.199438310592395
Happy & Polly,1,,,4.3,826,1,5.0,1.0,1,1,826,28.88656018860187
PAWISE,1,89.99,89.99,4.3,825,1,3.0,1.0,1,1,825,28.881357526140203
ZOVJCY,1,13.99,13.99,4.5,825,2,5.0,1.0,1,1,825,30.2246764808444
Shorven,1,11.99,11.99,4.7,824,1,5.0,1.0,1,1,824,31.562301915773002
VIMIGOO,1,14.79,14.79,4.3,823,1,5.0,1.0,1,1,823,28.870933278610728
Pethiy,2,20.99,20.99,4.3,822,3,4.0,1.0,1,2,822,28.865711662911398
Kibble Pet,1,29.99,29.99,4.5,817,2,5.0,1.0,1,1,817,30.18088051471236
PetSport,1,14.37,14.37,4.2,817,3,3.0,1.0,1,1,817,28.168821813731537
Dogloveit,1,7.97,7.97,4.3,813,1,5.0,1.0,1,1,813,28.81842957381092
Member's Mark,1,,,4.6,807,2,5.0,1.0,1,1,807,30.794985469197034
Green Gruff,1,19.66,19.66,4.0,805,1,5.0,0.0,1,1,805,26.768334970026512
isYoung,2,,,4.300000000000001,804,2,4.5,1.0,1,1,804,28.770621792899828
Great Pets,1,44.99,44.99,4.1,801,1,5.0,1.0,1,1,801,27.41714529225271
FUNKEEN PET HOUSE,1,39.99,39.99,4.4,798,1,2.0,1.0,1,1,798,29.406788161371612
Blue Microphones,1,25.99,25.99,4.6,797,1,4.0,1.0,1,1,797,30.73769954826912
Lucy Pet Products,1,23.75,23.75,4.5,797,2,5.0,0.0,1,1,797,30.069488688524142
Pet Wellbeing,1,47.95,47.95,4.0,797,2,1.5,1.0,1,1,797,26.728434389799236
Henry's Healthy Pets,1,17.99,17.99,4.5,793,1,5.0,1.0,1,1,793,30.046875575612113
Weiss Walkie,2,24.72,24.72,4.5,791,2,4.5,0.5,1,1,791,30.03552626316492
CBROSEY,2,12.2,12.2,4.2,789,2,4.5,0.0,1,2,789,28.022538370936484
HomeDoReMi,1,11.88,11.88,4.4,789,1,4.0,1.0,1,1,789,29.3569449600287
HILL'S PRESCRIPTION DIET,2,52.489999999999995,52.489999999999995,4.65,787,3,3.25,0.75,1,1,787,31.01316611783914
Mobile Dog Gear,1,49.99,49.99,4.8,786,1,5.0,1.0,1,1,786,32.00749559240354
Anovo,1,13.99,13.99,4.7,783,1,4.0,0.0,1,1,783,31.322722395646917
PoochieBells,1,14.62,14.62,4.6,780,1,5.0,1.0,1,1,780,30.638645689262553
YHAY&FDC,1,11.99,11.99,4.3,780,1,4.0,1.0,1,1,780,28.64047314431065
Sfozstra,1,32.99,32.99,4.2,779,1,2.0,1.0,1,1,779,27.969034462671278
Muttluks,1,69.99,69.99,4.1,776,1,5.0,1.0,1,1,776,27.287305436507353
Purina Honest to Dog,1,,,4.4,775,8,4.25,0.0,1,1,775,29.278271088806164
Hikiko,1,13.99,13.99,4.6,774,1,5.0,1.0,1,1,774,30.603169935025395
Pecute,2,79.99,79.99,4.2,773,2,3.0,0.5,2,2,773,27.936601869076856
Van Ness,3,5.306666666666667,4.98,4.233333333333333,771,7,4.083333333333333,1.0,1,1,771,28.14736792843822
FUKUMARU,1,,,4.3,765,1,5.0,1.0,1,1,765,28.55708332988454
Kole,1,11.49,11.49,4.5,765,1,5.0,1.0,1,1,765,29.88531976383266
MalsiPree,2,24.99,24.99,4.1,764,5,4.75,0.5,2,1,764,27.223490918688796
OUOBOB,1,35.99,35.99,4.6,764,1,5.0,0.0,1,1,764,30.54342883560206
HAPPINESS APPLY HERE,1,,,3.0,762,1,3.0,1.0,1,1,762,19.91177409385337
NATURE'S LOGIC,1,,,4.5,758,1,5.0,1.0,1,1,758,29.844007998280336
PawPawify,1,16.99,16.99,4.5,758,1,5.0,1.0,1,1,758,29.844007998280336
Craveit,1,23.99,23.99,4.2,757,1,3.0,1.0,1,1,757,27.84887021969796
Icelandic+,1,10.99,10.99,4.4,757,2,3.5,1.0,1,1,757,29.17500689682644
CosiBell,1,28.99,28.99,4.3,755,1,5.0,1.0,1,1,755,28.50057791757199
JUILE YUAN,1,,,4.5,755,1,5.0,1.0,1,1,755,29.8261861928079
Mini ThunderCover,1,,,4.4,751,3,4.333333333333333,1.0,1,1,751,29.140039825379297
KQRNS,1,,,4.4,750,1,5.0,1.0,1,1,750,29.134184867762194
LUCKYPAW,2,10.49,10.49,4.1,749,2,4.5,0.5,1,1,749,27.142300146774456
Ancaixin,1,,,4.5,749,1,4.0,1.0,1,1,749,29.790329429386603
Walkin' Wheels,1,224.25,224.25,4.2,749,1,5.0,1.0,1,1,749,27.804307467427495
UNICITII,1,32.98,32.98,4.6,740,2,5.0,0.5,1,1,740,30.396802876361996
ELEGX,2,46.739999999999995,46.739999999999995,4.3,739,3,4.25,0.75,1,1,739,28.408595800652325
HAPPYGREE,1,24.87,24.87,4.0,739,1,3.0,1.0,1,1,739,26.42660074479286
Tiger Tail,1,34.99,34.99,4.6,738,1,5.0,0.0,1,1,738,30.384370436361724
Jemirry,3,15.99,15.99,3.9666666666666663,737,9,3.755555555555556,0.1111111111111111,2,1,737,26.195643837581873
Red Dingo,3,17.535,17.535,4.133333333333334,734,3,4.0,1.0,1,1,734,27.279464730079727
Bonve Pet,1,,,4.2,730,1,2.0,1.0,1,1,730,27.696536530949068
Pawnana,1,6.99,6.99,4.3,729,1,3.0,1.0,1,1,729,28.350091496812478
STOPWOOFER,1,36.99,36.99,4.8,728,1,5.0,1.0,1,1,728,31.64003391364156
LCRUNONE,1,16.99,16.99,4.3,723,1,4.0,0.0,1,1,723,28.314602987258578
SureFeed,1,257.99,257.99,4.2,720,1,5.0,1.0,1,1,720,27.63868437659679
Zymox,1,99.99,99.99,4.8,719,32,4.75,1.0,1,1,719,31.580405817648483
Zen Garden,1,,,4.0,714,1,1.0,1.0,1,1,714,26.28913017077603
iYoPets,1,6.99,6.99,4.5,699,1,5.0,1.0,1,1,699,29.47986150769532
Bubblepup,1,15.89,15.89,4.4,695,2,4.0,1.0,1,1,695,28.79953850547145
Gamma2,1,12.04,12.04,4.7,695,2,5.0,1.0,1,1,695,30.763143403571775
Meowijuana,1,9.99,9.99,4.6,695,1,5.0,1.0,1,1,695,30.10860843753833
Sofee & Co.,1,16.99,16.99,4.6,691,2,3.5,1.0,1,0,691,30.082095395841275
PrimePets,2,11.99,11.99,4.35,690,2,1.0,1.0,1,1,690,28.44090823338936
Lanco,1,17.99,17.99,4.3,689,1,5.0,1.0,1,1,689,28.10777386964261
Sofier,1,11.99,11.99,4.4,689,1,5.0,0.0,1,1,689,28.761443029401743
MAXLAPTER,1,13.99,13.99,4.2,688,1,1.0,1.0,1,1,688,27.44801333825737
AOFITEE,1,26.89,26.89,4.5,687,1,4.0,0.0,1,1,687,29.402049770700046
PETFLEX,1,,,3.9,684,2,4.5,1.0,1,0,684,25.46473346922268
Barkworthies,2,14.235,14.235,3.85,683,2,3.0,1.0,1,1,683,25.13263798284682
Omega One,2,7.49,7.49,4.449999999999999,683,2,3.5,1.0,2,2,683,29.049412733420343
SunGrow,3,11.866666666666667,13.95,4.433333333333334,681,3,4.666666666666667,1.0,3,2,681,28.92763148310602
DogBuddy,1,19.99,19.99,4.6,679,2,4.5,0.0,1,1,679,30.001626871582697
GOOPAWS,1,29.99,29.99,4.4,677,1,5.0,1.0,1,1,677,28.68424806693774
Shires,1,30.34,30.34,4.7,674,1,5.0,1.0,1,1,674,30.619149647100894
Kakadu Pet,1,,,4.5,673,1,5.0,1.0,1,1,673,29.30953549910538
SPOT Ethical Products,2,13.49,13.49,4.4,672,5,4.875,1.0,1,2,672,28.651679450436806
Simply Perfection,3,,,4.066666666666666,670,6,5.0,0.0,2,1,670,26.468994490351506
IDOLPET,1,16.99,16.99,4.3,668,1,3.0,1.0,1,1,668,27.974871458551384
LEGITPET,1,12.99,12.99,3.9,664,1,5.0,0.0,1,1,664,25.34916945855783
Cuby,1,18.99,18.99,4.1,659,1,1.0,0.0,1,1,659,26.618183323583928
Manificent,1,35.99,35.99,4.5,657,1,1.0,1.0,1,1,657,29.201422190963928
Nature's Advantage,1,,,4.7,656,2,5.0,0.0,1,1,656,30.49211488687767
CROWATTS,1,10.99,10.99,4.7,653,3,4.666666666666667,0.0,1,1,653,30.470604551848837
CoubonTail,1,9.99,9.99,4.2,648,1,5.0,1.0,1,1,648,27.19681741015718
kin+kind,1,14.99,14.99,4.2,648,1,4.0,1.0,1,1,648,27.19681741015718
WIGZI,1,20.93,20.93,4.5,645,1,4.0,1.0,1,1,645,29.118597767021708
Domgoopet,1,,,4.0,642,5,4.4,0.4,1,1,642,25.864578896950476
Litter Care,1,18.5,18.5,3.7,641,1,5.0,1.0,1,1,641,23.918976723652857
Jamktepat,1,9.99,9.99,4.4,639,1,4.0,0.0,1,1,639,28.43045997595636
Muttitude,1,19.99,19.99,4.2,638,2,4.0,1.0,1,1,638,27.131598708385646
Sofa-Scratcher,1,,,4.5,638,2,5.0,1.0,1,1,638,29.069570044698906
Novel Brands,1,8.8,8.8,4.0,636,1,5.0,1.0,1,1,636,25.827078622288653
FEEYAR,2,16.49,16.49,4.15,635,2,4.5,0.5,2,1,635,26.78907403786151
Because Animals,1,,,4.4,632,1,5.0,0.0,1,1,632,28.382069857434377
Ferplast,1,18.56,18.56,4.1,631,1,1.0,1.0,1,1,631,26.440446516002115
Fieldcrest Farms,3,19.74,19.74,4.533333333333333,629,4,4.833333333333333,0.3333333333333333,1,1,629,29.220596514547957
Sherpa,1,41.8,41.8,4.0,625,2,4.5,0.5,1,1,625,25.757401484400393
Wooruy,1,18.99,18.99,3.8,622,3,4.0,1.0,1,1,622,24.45127677139232
True Chews,1,,,4.6,621,1,5.0,0.0,1,1,621,29.591524426600223
DFESKAH,1,,,4.5,618,2,5.0,1.0,1,1,618,28.926473727080683
PRECISION PET,1,62.95,62.95,4.5,618,2,4.5,1.0,1,1,618,28.926473727080683
Bonka Bird Toys,1,10.99,10.99,4.6,612,1,5.0,1.0,1,1,612,29.52447870530657
Kyjen,1,,,4.1,608,2,4.5,1.0,1,1,608,26.288454897610578
VKPETFR,2,10.99,10.99,4.7,605,2,5.0,1.0,1,1,605,30.112335934525778
Northwest Naturals,1,34.77,34.77,4.3,605,1,5.0,1.0,1,1,605,27.54958394009805
PLANET POOP,1,9.99,9.99,4.7,605,1,5.0,0.0,1,1,605,30.112335934525778
Rockever,1,185.99,185.99,3.6,601,1,1.0,0.0,1,1,601,23.040926803111756
Quiko,1,,,4.6,600,4,4.75,1.0,1,1,600,29.433536698861953
NutriSource,2,53.489999999999995,53.489999999999995,4.6,599,2,5.0,1.0,1,1,599,29.42587641399427
Medario,1,52.99,52.99,4.2,597,1,5.0,1.0,1,1,597,26.853081166592652
PODOO,1,9.99,9.99,4.2,595,1,5.0,1.0,1,1,595,26.839010801674473
M-YOUNG,1,8.99,8.99,4.7,592,1,5.0,1.0,1,1,592,30.010413675289314
Van Beek,1,,,4.7,591,2,4.0,1.0,1,1,591,30.002481183954828
Love Dream,1,9.69,9.69,4.2,590,1,5.0,1.0,1,1,590,26.803627273105615
Frienda,1,15.99,15.99,4.4,588,1,4.0,1.0,1,1,588,28.065075208066983
PERSUPER,1,9.99,9.99,4.0,586,1,2.0,1.0,1,1,586,25.500099279312387
Blackwood Pet Food,2,22.69,22.69,4.5,584,3,5.0,0.0,1,2,584,28.672253312543354
Pet Fit For Life,1,35.95,35.95,4.5,583,2,5.0,1.0,1,1,583,28.664554422727022
PlayaPup,2,9.99,9.99,3.9,582,2,3.5,1.0,1,1,582,24.83593002676692
CURE FOR THE CRAVE CANINE CRAVERS DOG TREATS,1,15.99,15.99,4.3,582,1,5.0,1.0,1,1,582,27.383204901307117
Nooby's,1,18.88,18.88,3.7,576,1,2.0,1.0,1,1,576,23.52401638607997
FEDOUR,1,11.97,11.97,4.3,573,1,5.0,0.0,1,1,573,27.316306404174135
Big Dog Antler Chews,1,34.97,34.97,4.6,570,1,5.0,1.0,1,1,570,29.197990364417645
HoneyGuaridan,1,,,4.0,570,2,5.0,0.5,1,1,570,25.389556838624042
West Coast Pet Products,1,16.95,16.95,4.4,567,3,4.0,1.0,1,1,567,27.90533424237307
BEXLEY LABS,1,13.99,13.99,4.4,564,2,4.0,1.0,1,1,564,27.882033217044345
Amzey,1,16.95,16.95,4.0,558,5,3.6,0.4,1,1,558,25.304597892620396
Nispira,2,13.985,13.985,4.5,556,2,5.0,1.0,2,1,556,28.45154357967278
FLAdorepet,1,16.9,16.9,4.5,554,2,5.0,1.0,1,1,554,28.435356511858956
Yikeyo,2,14.489999999999998,14.489999999999998,4.4,553,2,5.0,1.0,1,1,553,27.795524621688052
SuBleer,1,10.79,10.79,4.4,553,1,5.0,1.0,1,1,553,27.795524621688052
Nourse,1,9.99,9.99,4.4,552,1,5.0,1.0,1,1,552,27.787575206698275
ICARE-PET,1,29.6,29.6,4.2,551,2,4.0,0.0,1,1,551,26.5169017943638
Pet Champion,1,,,4.4,551,1,5.0,1.0,1,1,551,27.77961140361922
Yeti Dog Chew,1,110.0,110.0,4.2,551,1,1.0,1.0,1,1,551,26.5169017943638
BioBag,1,28.4,28.4,4.5,550,1,4.0,0.0,1,1,550,28.402806641188118
Mythrojan,1,14.95,14.95,4.4,548,1,5.0,1.0,1,1,548,27.755633142641937
chede,1,12.99,12.99,4.6,548,1,5.0,1.0,1,1,548,29.01725283094384
Climate Right,1,87.77,87.77,4.2,547,1,5.0,1.0,1,1,547,26.486356205181668
Evolve,1,,,4.6,547,2,4.0,1.0,1,1,547,29.00886631996087
Hygena Scoop,1,,,3.8,544,1,5.0,1.0,1,1,544,23.942986019720326
MelkTemn,1,39.99,39.99,3.9,542,1,5.0,0.0,1,1,542,24.558726347742347
Derby Originals,2,44.99,44.99,4.6,539,2,5.0,1.0,2,2,539,28.941218041968273
Alfheim,1,,,4.2,533,1,5.0,1.0,1,1,533,26.37766252363282
LIYU,1,8.99,8.99,3.7,528,1,2.0,1.0,1,1,528,23.20265719787571
SKA Products,1,59.99,59.99,4.4,528,1,5.0,0.0,1,1,528,27.59234910017652
Tfwadmx,1,26.99,26.99,4.2,525,3,4.333333333333333,0.0,1,1,525,26.314265093498385
WEVONIGU,1,28.99,28.99,4.7,525,1,4.0,1.0,1,1,525,29.44691569986724
Fasten Tight,1,11.75,11.75,4.7,522,1,5.0,1.0,1,1,522,29.42003288110514
YARENKA,1,9.99,9.99,4.2,522,1,2.0,0.0,1,1,522,26.29024214907268
CHENEDY,1,7.98,7.98,4.6,516,1,5.0,1.0,1,1,516,28.740997222738773
Chilly Dog,1,37.04,37.04,4.6,515,2,5.0,1.0,1,1,515,28.732091121215188
Carefree Fish,1,9.99,9.99,4.4,513,1,5.0,1.0,1,1,513,27.46578236800273
Outrav,1,19.99,19.99,4.3,513,1,5.0,1.0,1,1,513,26.84156004145721
Dog Tag Art,1,19.0,19.0,4.6,511,1,5.0,1.0,1,1,511,28.696293275181734
UPCo,1,11.99,11.99,4.5,509,1,3.0,1.0,1,1,509,28.05484826573267
Walk Your Dog With Love,1,,,4.0,506,1,5.0,1.0,1,1,506,24.914044014364734
Wildeers,2,31.490000000000002,31.490000000000002,4.0,504,2,4.0,0.5,1,1,504,24.89823371710144
FuzzyMilky,1,34.99,34.99,4.0,503,1,5.0,1.0,1,1,503,24.890305072285475
ICROKUS,1,14.99,14.99,4.1,503,1,2.0,1.0,1,1,503,25.51256269909261
Alitaver,1,,,4.8,502,1,5.0,1.0,1,1,502,29.858832816478746
Delectables,1,14.99,14.99,4.8,500,1,5.0,1.0,1,1,500,29.83970928520735
GROOVYPETS,1,49.95,49.95,3.8,496,1,4.0,1.0,1,1,496,23.59264209916719
stohot,1,49.99,49.99,4.3,495,1,5.0,1.0,1,1,495,26.68827648491719
Carolina Pet,1,14.99,14.99,4.2,491,1,2.0,1.0,1,1,491,26.033610609267694
KOESON,2,21.384999999999998,21.384999999999998,3.8000000000000003,489,2,3.5,0.0,1,1,489,23.538740486197756
PETNOZ LIFE,1,34.99,34.99,4.8,489,1,5.0,1.0,1,1,489,29.733145877302423
Nature's Diet,1,21.99,21.99,4.6,485,2,4.5,0.5,1,1,485,28.45655966994227
PET MUNCHIES,1,38.08,38.08,4.6,485,1,1.0,1.0,1,1,485,28.45655966994227
Best Breed,4,16.49,16.49,4.45,484,4,4.5,0.0,1,1,484,27.5194625646718
NIUBEE,1,32.99,32.99,4.7,484,1,5.0,1.0,1,1,484,29.06549978740617
PETGOGO,1,7.99,7.99,4.4,484,1,5.0,1.0,1,1,484,27.21025512012493
PICKUPIK,1,8.99,8.99,4.7,484,1,3.0,1.0,1,1,484,29.06549978740617
Nobleza,2,20.99,20.99,4.25,482,2,4.5,0.5,2,2,482,26.265070778023432
WOPOKY,2,18.99,18.99,4.35,480,3,4.75,0.0,1,1,480,26.86502262496006
LIONWEI LIONWELI,1,29.99,29.99,4.2,479,1,1.0,1.0,1,1,479,25.929901636388134
homelifthub,1,11.99,11.99,4.3,479,1,2.0,0.0,1,1,479,26.547280246778325
petsmile,1,15.0,15.0,4.4,479,3,4.666666666666667,1.0,1,1,479,27.164658857168522
Purina ALPO Brand Dog Food,2,7.87,7.87,4.45,478,2,3.5,1.0,1,1,478,27.464067658478573
Sparky Pet Co,2,23.99,23.99,4.35,478,2,3.5,1.0,2,1,478,26.846897598737478
Lucas b Natural Dog Toys,1,14.99,14.99,4.6,475,1,5.0,1.0,1,1,475,28.36092212946453
SOUNDY,1,28.99,28.99,4.6,473,1,4.0,1.0,1,1,473,28.34155367979735
LitterMaid,1,,,3.7,472,3,2.6666666666666665,0.0,1,1,472,22.788652937420153
Paws of Kerry,1,14.95,14.95,4.2,471,2,5.0,1.0,1,1,471,25.859311739459333
OCSOSO,1,17.99,17.99,4.1,468,1,5.0,1.0,1,1,468,25.217471350629744
ORZECHKO,1,8.99,8.99,4.2,465,1,5.0,1.0,1,1,465,25.805579663327713
YUCFOREN,1,8.99,8.99,4.4,464,1,5.0,1.0,1,1,464,27.024964584584367
PetzLife,1,,,4.2,463,1,3.0,1.0,1,1,463,25.787515119350275
Volkman,1,21.77,21.77,4.7,463,1,5.0,1.0,1,1,463,28.857457395463403
Misthis,1,22.99,22.99,4.3,461,3,3.6666666666666665,1.0,1,1,461,26.382929031651475
Dogline,4,17.7,17.99,4.075,460,4,3.25,1.0,1,1,460,24.993597025211344
BZTSGJ,1,16.99,16.99,4.6,460,1,5.0,1.0,1,1,460,28.21363099778458
TAI JI,1,6.99,6.99,4.6,459,1,4.0,1.0,1,1,459,28.203641851622447
Lovelonglong,2,20.99,20.99,4.2,457,2,4.5,1.0,1,1,457,25.73285057327958
Grannick's,1,,,3.8,457,2,3.0,1.0,1,1,457,23.2821028996339
DOG HELIOS,1,66.19,66.19,4.1,455,2,5.0,1.0,1,1,455,25.10222051900898
yalanle,1,,,4.3,455,1,5.0,0.0,1,1,455,26.32671908091186
Aecllcea,1,13.99,13.99,4.5,454,1,5.0,1.0,1,1,454,27.541338385279275
Zoo Snoods,1,15.99,15.99,4.5,454,1,5.0,1.0,1,1,454,27.541338385279275
The Real Meat Company,2,27.64,27.64,4.6,453,2,2.0,1.0,1,1,453,28.1432471109902
Ensayeer,1,24.99,24.99,3.9,452,1,5.0,1.0,1,1,452,23.851979289383834
Mengelina,1,21.99,21.99,4.5,449,1,5.0,1.0,1,1,449,27.491614122439646
ZALALOVA,1,,,4.4,449,1,4.0,0.0,1,1,449,26.88068936416321
D KING D KING,1,16.99,16.99,4.5,448,1,3.0,1.0,1,1,448,27.481602994840145
LOVINPUP,1,7.99,7.99,4.2,447,1,2.0,1.0,1,1,447,25.640131576142938
The Chompery,1,,,4.2,446,1,5.0,0.0,1,1,446,25.630746097376992
ANOSOSPECIAL,1,26.87,26.87,4.6,445,1,5.0,1.0,1,1,445,28.061467179292293
BAROMGA,1,28.99,28.99,4.5,445,1,3.0,1.0,1,1,445,27.451435284090287
Deummiu,1,17.99,17.99,4.3,445,1,5.0,1.0,1,1,445,26.231371493686275
FDC,1,18.95,18.95,4.5,445,1,4.0,1.0,1,1,445,27.451435284090287
LYCC,1,14.89,14.89,4.4,443,2,5.0,0.0,1,1,443,26.821628074701792
Blue Spotted,1,6.99,6.99,4.1,441,1,3.0,1.0,1,1,441,24.974370516518558
SMOKEHOUSE TREATS,2,26.74,26.74,4.4,437,2,5.0,1.0,1,1,437,26.761763205656365
Mutsutaz,1,9.99,9.99,4.3,437,1,5.0,1.0,1,1,437,26.153541314618717
Groomist,1,,,4.3,436,1,5.0,0.0,1,1,436,26.143712738911034
REPTI ZOO,1,481.2,481.2,4.5,436,1,5.0,0.0,1,1,436,27.359699377930156
Qiaosite,1,14.98,14.98,4.6,435,1,4.0,1.0,1,1,435,27.957154319405554
Whole Earth Farms,3,13.98,13.98,4.3999999999999995,433,5,5.0,1.0,2,1,433,26.721395950041778
Super Snouts,1,,,4.7,426,1,5.0,1.0,1,1,426,28.46688486217454
Super Bird Creations,1,12.99,12.99,4.6,422,2,3.5,1.0,1,1,422,27.817912023612873
Preferhouse,2,21.99,21.99,4.35,419,2,5.0,1.0,1,1,419,26.275107994056746
GUTINNEEN,1,119.99,119.99,4.0,418,1,3.0,0.0,1,1,418,24.15148367968855
almo nature,1,,,4.4,414,2,4.5,0.0,1,1,414,26.524425489015073
BUCATSTATE,1,11.98,11.98,4.2,413,2,3.0,1.0,1,1,413,25.30863709006632
Real Meat,1,33.99,33.99,4.7,413,1,4.0,1.0,1,1,413,28.32157007697898
OVERTANG,1,12.99,12.99,3.4,408,1,1.0,0.0,1,1,408,20.446631530545528
Flutnel,1,18.99,18.99,3.0,404,1,5.0,1.0,1,1,404,18.011661201319615
BOTARO,2,,,4.6,403,2,5.0,1.0,2,2,403,27.60650843862129
PetBed4Less,1,11.95,11.95,4.4,403,1,3.0,0.0,1,1,403,26.406225463029063
Purple Dragon,1,48.0,48.0,4.3,403,1,5.0,1.0,1,1,403,25.806083975232944
Zero Odor,1,71.99,71.99,4.8,403,16,4.5625,1.0,1,1,403,28.80679141421352
Professional's Choice,1,19.98,19.98,4.5,399,1,2.0,1.0,1,1,399,26.961590461985917
Peanuts for Pets,1,10.99,10.99,4.6,398,1,5.0,1.0,1,1,398,27.54922251769337
Trasen Pet,1,,,4.6,398,1,5.0,1.0,1,1,398,27.54922251769337
Solvit,1,,,4.2,397,1,5.0,1.0,1,1,397,25.14309842219464
Buddy Biscuits,1,,,4.7,396,8,4.375,1.0,1,1,396,28.124500519229798
Siooko,1,21.99,21.99,4.5,396,1,5.0,0.0,1,1,396,26.927713263092357
Akongy,1,18.8,18.8,4.4,395,1,5.0,1.0,1,1,395,26.318222529519716
MIEMIE,1,,,4.4,394,1,5.0,1.0,1,1,394,26.30709736556494
Heeyoo,1,34.99,34.99,4.4,391,1,5.0,1.0,1,1,391,26.273552095078035
Pet Cuisine,1,,,4.4,391,3,4.666666666666667,1.0,1,1,391,26.273552095078035
SWAGITLOUD,1,,,4.6,391,1,5.0,1.0,1,1,391,27.467804463036124
Whole Life Pet Products,1,5.99,5.99,4.6,391,1,5.0,1.0,1,1,391,27.467804463036124
Ultra Chewy,2,,,4.300000000000001,390,2,5.0,1.0,2,1,390,25.665442507937076
